"order_id","mainCommonName","scientific_name","otherCommonNames"
2180,"Andrews's Beaked Whale","Mesoplodon bowdoini","Splaytooth Beaked Whale"
2181,"Crested Capuchin","Sapajus robustus","Robust Tufted Capuchin"
2182,"Yellow-handed Titi","Cheracebus lucifer","Lucifer Titi|Rufous-tailed Collared Titi|Yellow-handed Titi Monkey"
2183,"Ugandan White-toothed Shrew","Crocidura mutesae","Ugandan Musk Shrew"
2184,"Giant Forest Hog","Hylochoerus meinertzhageni",NA
2185,"Fosa","Cryptoprocta ferox","Fossa"
2186,"Glass's White-toothed Shrew","Crocidura glassi","Glass's Shrew|Ethiopian Mountain Shrew"
2187,"Chequered Sengi","Rhynchocyon cirnei","Chequered Elephant-shrew|Chequered Giant Sengi"
2188,"Blue Wildebeest","Connochaetes taurinus","Blouwildebees|Brindled Gnu|Gnu|White-bearded Wildebeest|Johnston's Wildebeest"
2189,"Crab-eating Raccoon","Procyon cancrivorus","Southern Raccoon"
2190,"Northern Maned Three-toed Sloth","Bradypus torquatus","Brazilian Three-toed Sloth|Maned Sloth|Northern Maned Sloth"
2191,"Mountain Coati","Nasua olivacea","Dwarf Coati|Eastern Mountain Coati|Western Mountain Coati"
2192,"Lesser Bilby","Macrotis leucura","Yallara|Lesser Rabbit-eared Bandicoot|White-tailed Rabbit-eared Bandicoot"
2193,"Kivu White-toothed Shrew","Crocidura kivuana","Kivu Shrew"
2194,"Common Shrew","Sorex araneus","Eurasian Shrew|European Shrew"
2195,"Peters's Gazelle","Nanger petersii",NA
2196,"Oriental White-toothed Shrew","Crocidura orientalis","Oriental Shrew"
2197,"Ooldea Dunnart","Sminthopsis ooldea","Troughton's Sminthopsis"
2198,"Golden-rumped Sengi","Rhynchocyon chrysopygus","Golden-rumped Elephant-shrew|Golden-rumped Giant Sengi|Yellow-rumped Sengi|Yellow-rumped Elephant-shrew"
2199,"Dingiso","Dendrolagus mbaiso",NA
2200,"Kivu Duiker","Cephalophorus kivuensis",NA
2201,"Malabar Civet","Viverra civettina","Malabar Large-spotted Civet"
2202,"Short-eared Brush-tailed Possum","Trichosurus caninus","Northern Bobuck"
2203,"Taiwanese Gray White-toothed Shrew","Crocidura tanakae","Taiwanese Gray Shrew"
2204,"Peruvian Short-tailed Opossum","Monodelphis peruviana",NA
2205,"Eastern Pygmy Possum","Cercartetus nana","Common Dormouse-phalanger"
2206,"Large-headed White-toothed Shrew","Crocidura grandiceps","Large-headed Shrew|Large-headed Forest Shrew"
2207,"Amur Hedgehog","Erinaceus amurensis","Chinese Hedgehog|Manchurian Hedgehog"
2208,"Christmas Island White-toothed Shrew","Crocidura trichura","Christmas Island Shrew"
2209,"Short-tailed Gymnure","Hylomys suillus","Lesser Moonrat|Short-tailed Moonrat"
2210,"Sahelian Tiny White-toothed Shrew","Crocidura pasha","Pasha Shrew|Sahelian Tiny Shrew"
2211,"Handley's Short-tailed Opossum","Monodelphis handleyi",NA
2212,"Northern Tamandua","Tamandua mexicana","Mexican Anteater"
2213,"Japanese Serow","Capricornis crispus",NA
2214,"Amami Rabbit","Pentalagus furnessi","Ryukyu Rabbit"
2215,"White Rhinoceros","Ceratotherium simum","Square-lipped Rhinoceros|Northern White Rhinoceros|Southern While Rhinoceros"
2216,"Red Kangaroo","Osphranter rufus","Blue Flier|Plains Kangaroo"
2217,"Marsh Shrew","Sorex bendirii","Pacific Water Shrew"
2218,"Javan Mongoose","Urva javanica","Small Asian Mongoose"
2219,"Alexander's Cusimanse","Crossarchus alexandri",NA
2220,"Kahuzi White-toothed Swamp Shrew","Crocidura stenocephala","Kahuzi Swamp Shrew|Narrow-headed Shrew"
2221,"Montane Mouse Shrew","Myosorex blarina","Mountain Mouse Shrew|Rwenzori Mouse Shrew"
2222,"North-eastern Woolly Mouse Opossum","Marmosa demerarae","Woolly Mouse Opossum"
2223,"Cozumel Raccoon","Procyon pygmaeus","Pygmy Raccoon"
2224,"Congo Golden Mole","Huetia leucorhina",NA
2225,"Tehuantepec Jackrabbit","Lepus flavigularis","Tehuantepec Hare|Tropical Hare"
2226,"Western Red Deer","Cervus elaphus","Stag|Barbary Red Deer|Bukhara Red Deer|Caspian Red Deer|Maral|Thyrrenian Red Deer|Persian Red Deer|Turkish Red Deer|Mesola Red Deer|Barbary Stag|Central European Red Deer|Common Red Deer|Norwegian Red Deer|Scottish Red Deer|Spanish Red Deer|Corsican Red Deer|Crimean Red Deer"
2227,"Crowned Lemur","Eulemur coronatus",NA
2228,"Reig's Opossum","Monodelphis reigi",NA
2229,"Mount Cameroon Forest Shrew","Sylvisorex morio","Arrogant Shrew"
2230,"Short-snouted Sengi","Elephantulus brachyrhynchus","Short-snouted Elephant-shrew"
2231,"Robust Golden Mole","Amblysomus robustus",NA
2232,"Marbled Polecat","Vormela peregusna",NA
2233,"Caucasian Shrew","Sorex satunini",NA
2234,"Biak Glider","Petaurus biacensis",NA
2235,"Gansu Shrew","Sorex cansulus",NA
2236,"Dibbler","Parantechinus apicalis","Southern Dibbler"
2237,"Sand Cat","Felis margarita",NA
2238,"Blackish Shrew-opossum","Caenolestes convelatus","Northern Caenolestid|Northern Shrew-opossum"
2239,"Thick-tailed Greater Galago","Otolemur crassicaudatus","Brown Greater Galago|Garnett's Greater Galago|Greater Bushbaby|Greater Galago|Large-eared Greater Galago|Thick-tailed Bushbaby|Miombo Silver Galago|Northern Silver Galago|South African Thick-tailed Galago|Tanganyika Thick-Tailed Galago"
2240,"Rumpi Mouse Shrew","Myosorex rumpii",NA
2241,"Merriam's Small-eared Shrew","Cryptotis merriami",NA
2242,"Southern Maned Three-toed Sloth","Bradypus crinitus","Southern Maned Sloth"
2243,"Ashy Red Colobus","Piliocolobus tephrosceles","Ugandan Red Colobus"
2244,"Aritana's Brown Four-eyed Opossum","Metachirus aritanai",NA
2245,"Domestic Pig","Sus domesticus","Hog|Pig|Swine"
2246,"Ethiopian Dwarf Mongoose","Helogale hirtula","Somali Dwarf Mongoose|Desert Dwarf Mongoose."
2247,"Piebald Shrew","Diplomesodon pulchellus","Turkestan Desert Shrew"
2248,"Nimba Otter-shrew","Micropotamogale lamottei","Pygmy Otter-shrew"
2249,"Maritime Shrew","Sorex maritimensis",NA
2250,"Kultarr","Antechinomys laniger","Jerboa-marsupial|Jerboa Pouched-mouse|Jerboa Marsupial Mouse|Pitchi-pitchi|Wuhl-wuhl"
2251,"Andaman White-toothed Shrew","Crocidura andamanensis","Andaman Shrew"
2252,"Capped Langur","Trachypithecus pileatus","Bonneted Langur|Capped Leaf Monkey|Capped Monkey|Blond-bellied Capped Langur|Blond-bellied Langur|Buff-bellied Langur|Buff-bellied Capped Langur|Orange-bellied Capped Langur|Orange-bellied Capped Leaf Monkey|Orange-bellied Langur|Tenebrous Capped Langur|Tenebrous Capped Leaf Monkey"
2253,"Isabel's Saki","Pithecia isabela",NA
2254,"Indonesian Mountain Weasel","Mustela lutreolina",NA
2255,"Sunda Colugo","Galeopterus variegatus","Sunda Flying Lemur|Bornean Colugo|Javan Colugo|Malayan Colugo|Sumatran Colugo"
2256,"Harp Seal","Pagophilus groenlandicus","Greenland Seal|Saddleback Seal"
2257,"Salt's Dik-dik","Madoqua saltiana","Phillip's Dik-dik|Harrar Dik-dik|Swayne's Dik-dik|Lawrance's Dik-dik"
2258,"Hourglass Dolphin","Sagmatias cruciger","Sea Skunk|Springer|Wilson's Dolphin"
2259,"Bare-bellied Hedgehog","Paraechinus nudiventris","Madras Hedgehog"
2260,"Black-backed Jackal","Lupulella mesomelas","Silver-backed Jackal"
2261,"Dusky Brown-toothed Shrew","Chodsigoa furva","Dark Brown-toothed Shrew|Dusky Long-tailed Shrew"
2262,"Banded Duiker","Cephalophula zebra","Striped Duiker|Zebra Antelope|Zebra Duiker"
2263,"Great Sangihe Tarsier","Tarsius sangirensis","Sangihe Island Tarsier|Sangihe Tarsier"
2264,"Yucatan Gray Mouse Opossum","Tlacuatzin gaumeri","Yucatan Mouse Opossum"
2265,"New Britain Cuscus","Phalanger breviceps",NA
2266,"Shrew-toothed Shrew Tenrec","Microgale soricoides",NA
2267,"White-bellied Spider Monkey","Ateles belzebuth","Long-haired Spider Monkey|White-bellied Spider Monkey|White-fronted Spider Monkey"
2268,"Cape Rock Sengi","Elephantulus edwardii","Cape Rock Elephant-shrew|Cape Sengi|Cape Elephant-shrew"
2269,"Northern White-cheeked Crested Gibbon","Nomascus leucogenys","Northern White-cheeked Gibbon|White-cheeked Gibbon"
2270,"Lesser Red White-toothed Shrew","Crocidura hirta","Lesser Red Musk Shrew"
2271,"Armored Hero Shrew","Scutisorex somereni","Armored Shrew|Hero Shrew"
2272,"Natuna Islands Langur","Presbytis natunae","Natuna Island Surili|Natuna Leaf Monkey"
2273,"Sugar Glider","Petaurus breviceps","Lesser Flying Phalanger|Lesser Flying Squirrel|Lesser Glider|Short-headed Flying Phalanger|Sugar Squirrel|Tasmanian Sugar Glider"
2274,"Sibree's Dwarf Lemur","Cheirogaleus sibreei",NA
2275,"Short-tailed Shrew Tenrec","Microgale brevicaudata",NA
2276,"Domestic Yak","Bos grunniens",NA
2277,"Arfak Ring-tailed Possum","Pseudochirulus schlegelii","Arfak Ringtail|Vogelkop Ringtail"
2278,"Dwarf Antelope","Nesotragus batesi","Bates's Pygmy Antelope"
2279,"Northern Giraffe","Giraffa camelopardalis","Giraffe|Nubian Giraffe|Baringo Giraffe|Ugandan Giraffe|Kordofan Giraffe|Rothschild Giraffe|Nigerian Giraffe|West African Giraffe"
2280,"Mataquescuintla Broad-clawed Shrew","Cryptotis matsoni","Jack's Broad-clawed Shrew"
2281,"Santa Rosa Short-tailed Opossum","Monodelphis sanctaerosae",NA
2282,"Simons's Mouse Opossum","Marmosa simonsi",NA
2283,"New Zealand Fur Seal","Arctocephalus forsteri","Antipodean Fur Seal|Australasian Fur Seal|Black Fur Seal|South Australian Fur Seal"
2284,"Wild Horse","Equus ferus","Eurasian Wild Horse|Tarpan|Przewalski's Horse"
2285,"Red River Hog","Potamochoerus porcus",NA
2286,"Luzon White-toothed Shrew","Crocidura grayi","Luzon Shrew"
2287,"Fynbos Golden Mole","Amblysomus corriae",NA
2288,"Saiga","Saiga tatarica","Western Saiga|Mongolian Saiga"
2289,"Golden-bellied Treeshrew","Tupaia chrysogaster","Mentawai Treeshrew"
2290,"Southern Brown Bandicoot","Isoodon obesulus","Brown Bandicoot|Southern Short-nosed Bandicoot|Nuyts Southern Brown Bandicoot"
2291,"Mduma's White-toothed Shrew","Crocidura mdumai","Mduma's Shrew"
2292,"Sloth Bear","Melursus ursinus","Honey Bear|Lip Bear"
2293,"Beccari's White-toothed Shrew","Crocidura beccarii","Beccari's Shrew"
2294,"Gambian Mongoose","Mungos gambianus",NA
2295,"Giant Otter-shrew","Potamogale velox",NA
2296,"Western Tapeti","Sylvilagus surdaster",NA
2297,"Cape Golden Mole","Chrysochloris asiatica",NA
2298,"Nasolo's Shrew Tenrec","Microgale nasoloi",NA
2299,"Johnston's Genet","Genetta johnstoni",NA
2300,"Subtropical Antechinus","Antechinus subtropicus",NA
2301,"Brazilian Lesser Long-nosed Armadillo","Dasypus septemcinctus","Seven-banded Armadillo|Yellow Armadillo"
2302,"Delacour's Langur","Trachypithecus delacouri","White-rumped Black Leaf Monkey"
2303,"Cranbrook's White-toothed Shrew","Crocidura cranbrooki",NA
2304,"Maned Wolf","Chrysocyon brachyurus",NA
2305,"Silver Dik-dik","Madoqua piacentinii",NA
2306,"Chinese Takin","Budorcas tibetana","Golden Takin"
2307,"Turkestan Red Pika","Ochotona rutila","Red Pika"
2308,"Wright's Sportive Lemur","Lepilemur wrighti","Kalambatritra Sportive Lemur"
2309,"Bonnet Macaque","Macaca radiata","Dark-bellied Bonnet Macaque|Pale-bellied Bonnet Macaque|Light-bellied Bonnet Macaque"
2310,"Voss's Short-tailed Opossum","Monodelphis vossi",NA
2311,"Long-tailed Planigale","Planigale ingrami","Blacksoil Planigale|Ingram's Planigale"
2312,"Gray-faced Sengi","Rhynchocyon udzungwensis","Gray-faced Elephant-shrew"
2313,"Lac Alaotra Bamboo Lemur","Hapalemur alaotrensis","Alaotran Bamboo Lemur|Bandro|Lac Alaotra Gentle Lemur|Lake Alaotra Gentle Lemur"
2314,"Northern Brush-tailed Phascogale","Phascogale pirata",NA
2315,"Weeper Capuchin","Cebus olivaceus","Wedge-capped Capuchin|Chestnut Weeper Capuchin|Guianan Weeper Capuchin|Chestnut Weeper Capuchin|Chestnut Capuchin|Brown Weeper Capuchin|Venezuelen Brown Capuchin|Trinidad Weeper Capuchin"
2316,"Black-striped Wallaby","Notamacropus dorsalis","Scrub Wallaby"
2317,"Bengal Sacred Langur","Semnopithecus entellus","Bengal Gray Langur|Bengal Hanuman Langur|Common Langur|Entellus Langur|Hanuman Langur|North Indian Langur|Northern Plains Gray Langur"
2318,"Domestic Goat","Capra hircus","Goat|Cretan Goat|Cretan Ibex|Kri-kri|Agrimi"
2319,"Fraser's Dolphin","Lagenodelphis hosei","Bornean Dolphin|Fraser's Porpoise|Hose's Dolphin|Sarawak Dolphin|Shortsnout Dolphin"
2320,"Yucatán Spotted Skunk","Spilogale yucatanensis",NA
2321,"Tundra Shrew","Sorex tundrensis","Holarctic Shrew"
2322,"Tshuapa Red Colobus","Piliocolobus tholloni","Thollon's Red Colobus"
2323,"Maroon Langur","Presbytis rubicunda","Maroon Leaf Monkey|Maroon Surili|Red Langur|Red Leaf Monkey|Orange-backed Red Langur|Davis's Maroon Langur|Orange-naped Red Langur|Dollman's Maroon Red Langur|Maroon Red Langur|Müller's Maroon Langur|Red-naped Red Langur|Millers's Maroon Red Langur"
2324,"Mexican Mouse Opossum","Marmosa mexicana",NA
2325,"Southern Red Muntjac","Muntiacus muntjak","Sundaic Red Muntjak"
2326,"Kilimanjaro Mouse Shrew","Myosorex zinki",NA
2327,"Arunachal Macaque","Macaca munzala",NA
2328,"Common Genet","Genetta genetta","Common Small-spotted Genet"
2329,"Southern Greater Glider","Petauroides volans","Greater Glider|Greater Gliding Possum"
2330,"Eastern Mole","Scalopus aquaticus",NA
2331,"El Triunfo Small-eared Shrew","Cryptotis woodmani","Woodman's Small-eared Shrew"
2332,"Nabarlek","Petrogale concinna","Little Rock Wallaby"
2333,"Collins's Squirrel Monkey","Saimiri collinsi",NA
2334,"Andean Tapeti","Sylvilagus andinus",NA
2335,"Silver-headed Antechinus","Antechinus argentus",NA
2336,"Barasingha","Rucervus duvaucelii","Swamp Deer|Eastern Barasingha|Hard-ground Barasingha|Wetland Barasingha"
2337,"Kipunji","Rungwecebus kipunji","Highland Mangabey"
2338,"Green Ring-tailed Possum","Pseudochirops archeri","Green Ringtail"
2339,"Dark Four-eyed Opossum","Philander melanurus",NA
2340,"Araçá Uacari","Cacajao ayresi","Ayres's Uakari | Ayres's Uacari"
2341,"Nubian Ibex","Capra nubiana","Middle Eastern Ibex"
2342,"Pine's Opossum","Monodelphis ronaldi","Ronald's Opossum"
2343,"Pacific Marten","Martes caurina",NA
2344,"Venezuelan Small-eared Shrew","Cryptotis venezuelensis","Serrania del Litoral Small-eared Shrew"
2345,"Pearson's Long-clawed Shrew","Solisorex pearsoni","Pearson's Shrew"
2346,"Rough-toothed Dolphin","Steno bredanensis","Slopehead"
2347,"Long-tailed Macaque","Macaca fascicularis","Crab-eating Macaque|Longtail Macaque|Burmese Long-talied Macaque|Con Song Long-tailed Macaque|Dark-crowned Long-tailed Macaque|Kemujan Long-tailed Macaque|Lasia Long-tailed Macaque|Maratua Long-tailed Macaque|Nicobar Long-tailed Macaque|Philippine Long-tailed Macaque|Simeulue Long-tailed Macaque"
2348,"Short-beaked Echidna","Tachyglossus aculeatus","Australian Echidna|Short-nosed Echidna|Spiny Anteater|Bristly Echidna|Kangaroo Island Echidna"
2349,"Van Sung's Brown-toothed Shrew","Chodsigoa caovansunga","Van Sung's Shrew"
2350,"Greater Red White-toothed Shrew","Crocidura flavescens","Greater Red Musk Shrew"
2351,"Drill","Mandrillus leucophaeus","Bioko Drill|Mainland Drill"
2352,"Chital","Axis axis","Axis Deer|Indian Spotted Deer"
2353,"Long-tailed Pygmy Possum","Cercartetus caudatus","Queensland Pygmy Possum"
2354,"Annamite Muntjac","Muntiacus truongsonensis","Annamite Dark Muntjac"
2355,"Chinkara","Gazella bennettii","Indian Gazelle|Jebeer|Salt Range Gazelle|Western Jebeer|Eastern Jebeer|Deccan Chinkara|Gujarat Chinkara"
2356,"Pantanal Cat","Leopardus braccatus","Brazilian Pampas Cat|Brazilian Colocolo"
2357,"Cinderella White-toothed Shrew","Crocidura cinderella","Cinderella Shrew"
2358,"Rwenzori Shrew","Ruwenzorisorex suncoides",NA
2359,"Ugogo Dik-dik","Madoqua thomasi","Thomas's Dik-dik"
2360,"Sea Otter","Enhydra lutris",NA
2361,"Narrow-striped Boky","Mungotictis decemlineata","Narrow-striped Mongoose|Boky|Boky-boky"
2362,"Island Fox","Urocyon littoralis","Island Gray Fox|Channel Islands Fox"
2363,"Golden Angwantibo","Arctocebus aureus","Golden Potto"
2364,"Saint Michel Nesophontes","Nesophontes paramicrus",NA
2365,"Amazon Naked-tailed Armadillo","Cabassous unicinctus","Southern Naked-tailed Armadillo"
2366,"Grant's Golden Mole","Eremitalpa granti","Namib Golden Mole"
2367,"Northern Naked-tailed Armadillo","Cabassous centralis",NA
2368,"North African Hedgehog","Atelerix algirus","Algerian Hedgehog"
2369,"Sunda Stink Badger","Mydaus javanensis","Malayan Stink Badger|Sunda Skunk Badger|Teledu"
2370,"Maned Serow","Capricornis sumatraensis","Indochinese Serow|Southern Serow|Sumatran Serow|Mainland Serow|Himalayan Serow, Nepalese Serow|Western Serow|Chinese Serow|White-maned Serow"
2371,"Diademed Sifaka","Propithecus diadema","Diademed Simpona"
2372,"Black Wallaroo","Osphranter bernardus","Bernard's Kangaroo|Bernard's Wallaroo|Black Kangaroo|Northern Black Wallaroo"
2373,"Jameson's Red Rock Hare","Pronolagus randensis",NA
2374,"Flat-headed White-toothed Shrew","Crocidura planiceps","Flat-headed Shrew"
2375,"Ramari's Beaked Whale","Mesoplodon eueu",NA
2376,"Desert Rat Kangaroo","Caloprymnus campestris","Bluff-nosed Rat-kangaroo|Coorgee|Koorjee|Oolacunta|Plain-loving Jerboa Kangaroo|Plains Rat-kangaroo|Wirtiree"
2377,"Southern African Hedgehog","Atelerix frontalis","Cape Hedgehog|South African Hedgehog"
2378,"Orlov's Mole","Euroscaptor orlovi",NA
2379,"Red Serow","Capricornis rubidus","Arakan Serow|Burmese Red Serow"
2380,"Rufous Brown Lemur","Eulemur rufus","Northern Red-fronted Brown Lemur|Red Brown Lemur|Red-fronted Lemur"
2381,"Puerto Rican Nesophontes","Nesophontes edithae",NA
2382,"Javan Warty Pig","Sus verrucosus",NA
2383,"Golden-brown Uacari","Cacajao melanocephalus","Golden-backed Uacari | Golden-backed Uakari | Spix's Black-headed Uacari | Spix's Black-headed Uakari | Black-headed Uacari | Black-headed Uakari"
2384,"Banded Linsang","Prionodon linsang",NA
2385,"Adler's Woolly Mouse Opossum","Marmosa adleri",NA
2386,"Honduran Cottontail","Sylvilagus hondurensis",NA
2387,"Indian Hare","Lepus nigricollis","Black-napped Hare|Indian Desert Hare|Rufous-tailed Hare"
2388,"Büttikofer's White-toothed Shrew","Crocidura buettikoferi","Büttikofer's Shrew"
2389,"Thomas's Dwarf Lemur","Cheirogaleus thomasi",NA
2390,"Senkaku Mole","Mogera uchidai","Ryukyu Mole"
2391,"American Ermine","Mustela richardsonii",NA
2392,"Short-tailed Pangolin","Manis pentadactyla","Chinese Pangolin"
2393,"Brush Rabbit","Sylvilagus bachmani","Riparian Brush Rabbit"
2394,"Panama Mouse Opossum","Marmosa isthmica","Isthmian Mouse Opossum"
2395,"Southern Giraffe","Giraffa giraffa","South African Giraffe|Angolan Giraffe|Smoky Giraffe|Cape Giraffe"
2396,"Platypus","Ornithorhynchus anatinus","Duck-billed Platypus"
2397,"Horsfield's White-toothed Shrew","Crocidura horsfieldii","Horsfield's Shrew"
2398,"Goitered Gazelle","Gazella subgutturosa","Turkmen Gazelle|Yarkand Gazelle|Persian Gazelle"
2399,"Stejneger's Beaked Whale","Mesoplodon stejnegeri","Bering Sea Beaked Whale|Saber-toothed Beaked Whale"
2400,"Buffy Saki","Pithecia albicans","White Saki|White-footed Saki"
2401,"Hodgson's Brown-toothed Shrew","Episoriculus caudatus",NA
2402,"Red-cap Mustached Tamarin","Saguinus pileatus","Red-capped Mustached Tamarin|White-rump Mustached Tamarin"
2403,"Bolivian River Dolphin","Inia boliviensis","Bolivian Bufeo|Bolivian Boto"
2404,"Bighorn Sheep","Ovis canadensis","Mountain Sheep|Audubon Bighorn|California Bighorn|Desert Bighorn Sheep|Rocky Mountain Bighorn Sheep|Nelson's Bighorn Sheep|Mexican, Peninsular Bighorn Sheep|Weems's Bighorn Sheep|Sierra Nevada Bighorn Sheep"
2405,"Anhui Musk-deer","Moschus anhuiensis",NA
2406,"Philippine Warty Pig","Sus philippensis",NA
2407,"Talamancan Broad-clawed Shrew","Cryptotis gracilis","Talamancan Small-eared Shrew"
2408,"Skywalker Hoolock Gibbon","Hoolock tianxing","Gaoligong Hoolock Gibbon"
2409,"Dark Shrew Tenrec","Microgale jobihely","Northern Shrew Tenrec"
2410,"Honey Possum","Tarsipes rostratus","Honey Mouse"
2411,"Northern Giant Mouse Lemur","Mirza zaza",NA
2412,"Speke's Gazelle","Gazella spekei","Dhero"
2413,"Black Spider Monkey","Ateles chamek","Black-faced Black Spider Monkey|Black-faced Spider Monkey|Chamek Spider Monkey|Peruvian Spider Monkey"
2414,"Hoffmanns's Titi","Plecturocebus hoffmannsi","Hoffmanns's Titi Monkey"
2415,"Small Sulawesi Cuscus","Strigocuscus celebensis","Little Celebes Cuscus|Sulawesi Dwarf Cuscus"
2416,"Whip-tailed Wallaby","Notamacropus parryi","Blue Flier|Flier|Grey Flier|Pretty-faced Wallaby"
2417,"Greater Long-nosed Armadillo","Dasypus kappleri",NA
2418,"Gunning's Golden Mole","Neamblysomus gunningi",NA
